,Intent,Query,Param
7963,GET_MESSAGE,Show new Twitter DMs.,[SL:TAG_MESSAGE new ] [SL:RESOURCE Twitter ] DMs . 
7964,SEND_MESSAGE,Can you send a message to Timmy telling him I want him to send that gif to Megan?,[SL:RECIPIENT Timmy ] telling him [SL:CONTENT_EXACT I want him to send that gif to Megan ] ? 
7965,SEARCH,who played the wicked witch in wicked on broadway,NONE
7966,SEARCH,where is the second circuit court of appeals located,NONE
7967,SEND_MESSAGE,send Dave a message saying I will be 15 minutes late,[SL:RECIPIENT Dave ] a message saying [SL:CONTENT_EXACT I will be 15 minutes late ] 
7968,SEND_MESSAGE,Send a message to my husband reminding him to pick up bread,[SL:RECIPIENT 
7969,PlayMusic,play the top 1991 sound track,top 1991 sound track
7970,GetWeather,is it humid in otsego réunion,humid otsego réunion
7971,GetWeather,how warm will it be in 10 minutes,warm in 10 minutes
7972,PlayMusic,play some music from the thirties,thirties
7973,GetWeather,what s the weather in kiahsville in the cayman islands,kiahsville cayman islands
7974,SEND_MESSAGE,Send a message to Paul that I will arrive about 15 minutes late to the meeting,[SL:RECIPIENT Paul ] that [SL:CONTENT_EXACT I will arrive about 15 minutes late to the meeting ] 
7975,SEND_MESSAGE,send message to Gina confirming the tour to visit the canyons in Colorado,[SL:RECIPIENT Gina ] [SL:CONTENT_EXACT confirming the tour to visit the canyons in Colorado ] 
7976,GetWeather,what s the weather in south hill,south hill
7977,GetWeather,is it humid in charenton,humid charenton
7978,PlayMusic,play barry manilow from the twenties,barry manilow twenties
7979,GET_MESSAGE,Did Susan text me on Facebook?,[SL:SENDER Susan ] text [SL:RECIPIENT me ] on [SL:RESOURCE Facebook ] ? 
7980,SEARCH,who plays the beast on the new beauty and the beast,NONE
7981,SEARCH,national translation service in india is located at,NONE
7982,PlayMusic,play some john oates on youtube,john oates youtube
7983,PlayMusic,play some eddie vinson on deezer,eddie vinson deezer
7984,SEARCH,who is the prime minister of three lanca,NONE
7985,SEARCH,where was the 10th edition of brics summit held,NONE
7986,SEND_MESSAGE,I want to message Jamie,[SL:RECIPIENT Jamie ] 
7987,SEARCH,what do you call a person who officiates a wedding,NONE
7988,SEND_MESSAGE,Send Michael a message to tell him I'll see him in a bit.,[SL:RECIPIENT Michael ] a message to tell him [SL:CONTENT_EXACT I'll see him in a bit ] . 
7989,SEARCH,cat in the hat knows a lot about space movie,NONE
7990,PlayMusic,play a top-twenty tune by noor jehan,top-twenty tune noor jehan
7991,SEARCH,when was the worlds first laptop computer introduced in the market and by whom,NONE
7992,GET_MESSAGE,Get me messages from the family group,[SL:GROUP family ] group 
7993,PlayMusic,play andy white,andy white
7994,PlayMusic,can you play some fifties music by lavern baker,fifties lavern baker
7995,SEARCH,which is the tallest building in nairobi kenya,NONE
7996,SEARCH,when were the winnie the pooh books written,NONE
7997,PlayMusic,play giovanni battista guadagnini s 1982 tracks,giovanni battista guadagnini 1982 tracks
7998,SEARCH,who was the president of pakistan during 1971 war,NONE
7999,SEND_MESSAGE,Send Sally a message that I got 2 tickets to Bruno Mars,[SL:RECIPIENT Sally ] a message that [SL:CONTENT_EXACT I got 2 tickets to Bruno Mars ] 
8000,SEND_MESSAGE,Message Sammy that we're canceling the picnic due to the tornado watch,[SL:RECIPIENT Sammy ] that [SL:CONTENT_EXACT we're canceling the picnic due to the tornado watch ] 
8001,SEND_MESSAGE,send a message to my siblings to meet for drinks on Friday,[SL:RECIPIENT 
8002,GET_MESSAGE,Any new messages in the football group chat?,[SL:TAG_MESSAGE new ] messages in the [SL:GROUP football ] group chat ? 
8003,SEND_MESSAGE,MESSAGE BEVERLY AND LET HER KNOW I NEED HELP PLANNING THE ANNIVERSARY PARTY.,[SL:RECIPIENT BEVERLY ] AND LET HER KNOW [SL:CONTENT_EXACT I NEED HELP PLANNING THE ANNIVERSARY PARTY ] . 
8004,GetWeather,will it be chilly in milligan college ak on law day,chilly milligan college ak law day
8005,SEARCH,where is creatine phosphate found in the body,NONE
8006,SEARCH,list of books written by abul kalam azad,NONE
8007,SEND_MESSAGE,Message Oded asking if he is willing to come for a DJ night today,[SL:RECIPIENT Oded ] asking if [SL:CONTENT_EXACT he is willing to come for a DJ night today ] 
8008,SEARCH,an infection that is transmitted from one person to another is,NONE
8009,SEARCH,where does the red river start and end in louisiana,NONE
8010,GetWeather,what is the weather forecast for minnesota,minnesota
8011,SEARCH,who discovered one of the first taxonomic classification schemes,NONE
8012,SEARCH,what is cain and abel software used for,NONE
8013,SEARCH,who did university of miami play last week,NONE
8014,GET_MESSAGE,would you pull up chats now,
8015,SEND_MESSAGE,Message Archie asking when he will be home for dinner tonight,[SL:RECIPIENT Archie ] asking [SL:CONTENT_EXACT when he will be home for dinner tonight ] 
8016,PlayMusic,play some rachel stevens off of itunes,rachel stevens itunes
8017,PlayMusic,play are & be,are & be
8018,GetWeather,will it be colder in cut ma tomorrow,colder cut ma tomorrow
8019,SEND_MESSAGE,Contact my daughter and tell her that I will need some gift ideas for Hayden's birthday,[SL:RECIPIENT 
8020,GetWeather,can you give me weather details for my current spot,current spot
8021,SEARCH,who is elected as cm of madhya pradesh,NONE
8022,PlayMusic,play the energic itunes,energic itunes
8023,PlayMusic,can i use lastfm to listen to twilight time by dj khalil,lastfm twilight time dj khalil
8024,SEND_MESSAGE,"Tell Kim I'm running early and can stop by the store on my way to her house, and still get there by noon.","[SL:RECIPIENT Kim ] [SL:CONTENT_EXACT I'm running early and can stop by the store on my way to her house , and still get there by noon ] . "
8025,SEARCH,who dies in transformers revenge of the fallen,NONE
8026,PlayMusic,play a melody by adassa from the twenties,melody adassa twenties
8027,SEARCH,states that don't let you pump your own gas,NONE
8028,PlayMusic,play soheila zaland,soheila zaland
8029,SEND_MESSAGE,Let the group know the final destination is 123 main street south Alabama,[SL:CONTENT_EXACT the final destination is 123 main street south Alabama ] 
8030,PlayMusic,play the greatest from win stracke on groove shark,greatest win stracke groove shark
8031,SEND_MESSAGE,message Jackson and say the event Friday is BYOB,[SL:RECIPIENT Jackson ] and say [SL:CONTENT_EXACT the event Friday is BYOB ] 
8032,PlayMusic,play the top track by claudja barry on last fm,top track claudja barry last fm
8033,SEND_MESSAGE,Send a message to Austin to see if he wants to help plan a birthday party for Steve next month.,[SL:RECIPIENT Austin ] to see if [SL:CONTENT_EXACT he wants to help plan a birthday party for Steve next month ] . 
8034,SEND_MESSAGE,Ask David if he is going to be late.,[SL:RECIPIENT David ] if [SL:CONTENT_EXACT he is going to be late ] . 
8035,GetWeather,what is the weather forecast for friona,friona
8036,SEND_MESSAGE,Ask Sammy in a text if she can meet me at seven at The Inn,[SL:RECIPIENT Sammy ] in a text if [SL:CONTENT_EXACT she can meet me at seven at The Inn ] 
8037,SEARCH,what genre is the magic tree house books,NONE
8038,PlayMusic,play laura love songs from 1959,laura love 1959
8039,GET_MESSAGE,Read me the message Bryant sent on Sunday,[SL:SENDER Bryant ] sent [SL:DATE_TIME on Sunday ] 
8040,GET_MESSAGE,Relate all missed chat requests,[SL:AMOUNT all ] missed chat requests 
8041,SEARCH,who played peter benton's sister on er,NONE
8042,PlayMusic,open zvooq and play the best songs from device,zvooq best device
8043,SEARCH,what is the latest version of osx for macbook pro,NONE
8044,SEARCH,who was the editor of the journal jugantor published in the time of swadeshi movement,NONE
8045,PlayMusic,play tooh by eric bazilian on google music,tooh eric bazilian google music
8046,SEND_MESSAGE,Message Mia saying the weather for tomorrow's walk looks great.,[SL:RECIPIENT Mia ] saying [SL:CONTENT_EXACT the weather for tomorrow 's walk looks great ] . 
8047,SEARCH,who played the creature on jeepers creepers 3,NONE
8048,SEND_MESSAGE,Please send a message to Chad  and ask if he is attending the board meeting on Monday.,[SL:RECIPIENT Chad ] and ask if [SL:CONTENT_EXACT he is attending the board meeting on Monday ] . 
8049,GetWeather,what will the weather be in allenwood,allenwood
8050,SEND_MESSAGE,Tell Eileen that the ticket booth closes after 9,[SL:RECIPIENT Eileen ] that [SL:CONTENT_EXACT the ticket booth closes after 9 ] 
8051,SEARCH,where is the inscription on the statue of liberty,NONE
8052,GetWeather,tell me the weather forecast for my current spot on dec fourth 2021,current spot dec fourth 2021
8053,SEARCH,who dies in season 2 of the originals,NONE
8054,SEARCH,the cold dry winds that blow over northern india in winter are called,NONE
8055,SEND_MESSAGE,Ask Jenny who is catering her wedding,[SL:RECIPIENT Jenny ] [SL:CONTENT_EXACT who is catering her wedding ] 
8056,SEARCH,jharkhand which festival is associated with cattle worship,NONE
8057,PlayMusic,open vimeo and paly every song released in 1986,vimeo every song 1986
8058,GetWeather,weather forecast for snowstorm on feb fourth in virgin islands,snowstorm feb fourth virgin islands
8059,GetWeather,what s the weather in waretown lebanon,waretown lebanon
8060,SEARCH,who played the mom on what's eating gilbert grape,NONE
8061,SEARCH,when did cricket go to 6 ball overs,NONE
8062,PlayMusic,play thirties music by flex on google music,thirties flex google music
8063,GetWeather,will it rain in deersville,rain deersville
8064,SEND_MESSAGE,Please message Mikayla that the fundraiser is set for June 30th.,[SL:RECIPIENT Mikayla ] that [SL:CONTENT_EXACT the fundraiser is set for June 30th ] . 
8065,SEND_MESSAGE,ask my mom if she can babysit friday night when i go to the movie,[SL:RECIPIENT 
8066,SEARCH,when were 1 and 2 cent coins removed from circulation in australia,NONE
8067,SEARCH,who plays zoey in i love you man,NONE
8068,SEARCH,when did day light savings start in the us,NONE
8069,SEARCH,who did david wenham play in peter rabbit,NONE
8070,SEARCH,when was the first truck produced by daimler,NONE
8071,GetWeather,will it be sunny in eyota hawaii on february seventh 2025,sunny eyota hawaii february seventh 2025
8072,GetWeather,what is the weather forecast tomorrow in french ut,tomorrow french ut
8073,PlayMusic,find me music by kaori utatsuki off the album that has top-twenty hits,kaori utatsuki album top-twenty
8074,SEARCH,who sings we could have had it all,NONE
8075,SEARCH,who sang on great gig in the sky,NONE
8076,SEARCH,who wrote the pledge of allegiance that we recite today,NONE
8077,SEND_MESSAGE,Send a message to Chris and tell him to make sure to bring a costume to the Halloween Party.,[SL:RECIPIENT Chris ] and tell him to [SL:CONTENT_EXACT make sure to bring a costume to the Halloween Party ] . 
8078,SEARCH,what city was zeus the patron god of,NONE
8079,PlayMusic,can you play halloween by ajinoam nini,halloween ajinoam nini
8080,SEND_MESSAGE,Send a message to my daughter asking her to call me,[SL:RECIPIENT 
8081,SEND_MESSAGE,Message mom and let her know there is a 2 hour delay on I-40,[SL:RECIPIENT 
8082,SEND_MESSAGE,Send a text to Andy about what time we need to be at the concert tomorrow,[SL:RECIPIENT Andy ] about [SL:CONTENT_EXACT what time we need to be at the concert tomorrow ] 
8083,GET_MESSAGE,Show meme group messages,[SL:GROUP meme ] group messages 
8084,PlayMusic,play a 1950 album on iheart,1950 album iheart
8085,PlayMusic,play some music on last fm,last fm
8086,SEND_MESSAGE,Send a text to Michelle that we will be in town in August and I would love to find the time to see her.,[SL:RECIPIENT Michelle ] that [SL:CONTENT_EXACT we will be in town in August and I would love to find the time to see her ] . 
8087,SEND_MESSAGE,Please tell Joao that the fundraiser moved to the speedway.,[SL:RECIPIENT Joao ] that [SL:CONTENT_EXACT the fundraiser moved to the speedway ] . 
8088,SEND_MESSAGE,Message mom asking when her flight gets in,[SL:RECIPIENT 
8089,GET_MESSAGE,Grab me texts from the Erasmus group chat.,[SL:GROUP Erasmus ] group chat . 
8090,GetWeather,will it be stormy not far from id on 10/2/2021,stormy not far id 10/2/2021
8091,SEARCH,where in virginia can you find an archaeological site of early human activity,NONE
8092,GetWeather,give me weather information for porcupine mountains,porcupine mountains
8093,SEND_MESSAGE,message to my daughter ask what time should i come pick you up from your friends house tomorrow,[SL:RECIPIENT 
8094,SEARCH,when does the new episode of scorpion come on,NONE
8095,SEARCH,how long did the democrats control the house and senate,NONE
8096,SEND_MESSAGE,Message my mom to say that I'm home.,[SL:RECIPIENT 
8097,SEARCH,presently along the southern and central california coast the north american and pacific plates are,NONE
8098,SEARCH,first who wants to be a millionaire winner uk,NONE
8099,SEARCH,how long is the famous suspension bridge in san francisco and what is it called,NONE
8100,PlayMusic,use netflix to play a record by emil gilels from year 2015,netflix record emil gilels 2015
8101,SEND_MESSAGE,Tell my mom I am just leaving work.,[SL:RECIPIENT 
8102,SEARCH,who beat university of virginia in basketball this year,NONE
8103,SEARCH,when does the sword art online movie take place,NONE
8104,SEND_MESSAGE,ask my mom if she can babysit friday night when i go to the movie,[SL:RECIPIENT 
8105,GET_MESSAGE,would you pull up my chats,
8106,SEARCH,when did michael jordan get his last ring,NONE
8107,GET_MESSAGE,go to my text chats,
8108,SEND_MESSAGE,Message my Mom that we will be going to brunch on Saturday at 9am she can meet us at my house.,[SL:RECIPIENT 
8109,SEARCH,which is the first private medical college in kerala,NONE
8110,SEND_MESSAGE,Ask my aunt what day the strawberry farm opens.,[SL:RECIPIENT 
8111,SEARCH,who's made the most money out of x factor,NONE
8112,SEARCH,what are the toll roads called in mexico,NONE
8113,SEARCH,what happened to detective mcbride on blue bloods,NONE
8114,SEARCH,when is the draw for the european championships 2020,NONE
8115,GetWeather,what is the weather forecast for june the third in rileyville co,june the third rileyville co
8116,PlayMusic,open youtube and play renaldo lapuz record from the eighties,youtube renaldo lapuz record eighties
8117,SEND_MESSAGE,Message Kari asking where her current location is,[SL:RECIPIENT Kari ] asking [SL:CONTENT_EXACT where her current location is ] 
8118,SEARCH,nba record for most double doubles in a season,NONE
8119,GET_MESSAGE,open chat requests,
8120,SEARCH,where does the white witch live in narnia,NONE
8121,SEARCH,who is the actress that plays penny on the big bang theory,NONE
8122,SEND_MESSAGE,Please message Carolyn and ask her if she's going to the beach tomorrow.,[SL:RECIPIENT Carolyn ] and ask her if [SL:CONTENT_EXACT she 's going to the beach tomorrow ] . 
8123,SEARCH,what is small business tax rate in canada,NONE
8124,GET_MESSAGE,display chats,
8125,SEND_MESSAGE,Message my family asking what restaurant are we eating at or dinner tonight,[SL:RECIPIENT 
8126,SEARCH,star trek the next generation season 3 episode 24,NONE
8127,SEARCH,which mirror is used in vehicles for rear view,NONE
8128,SEARCH,where are the cones in the eye located,NONE
8129,SEND_MESSAGE,Message Kate that the cookout at Walden Park next week has been canceled.,[SL:RECIPIENT Kate ] that [SL:CONTENT_EXACT the cookout at Walden Park next week has been canceled ] . 
8130,SEARCH,who played the kid in blues brothers 2000,NONE
8131,SEND_MESSAGE,"message Jon to let him know that dinner is ready and we are all waiting for him, we won't wait more than another five minutes","[SL:RECIPIENT Jon ] to let him know that [SL:CONTENT_EXACT dinner is ready and we are all waiting for him , we won't wait more than another five minutes ] "
8132,SEARCH,what are the 5 boroughs of new york city,NONE
8133,PlayMusic,play robert fripp sound track on pandora,robert fripp sound track pandora
8134,SEARCH,where do they put the tomb vampires in order to burn them during founders day,NONE
8135,SEND_MESSAGE,message kathy that my arrival time is 6 a.m. on the 22nd,[SL:RECIPIENT kathy ] that [SL:CONTENT_EXACT my arrival time is 6 a.m . on the 22nd ] 
8136,PlayMusic,i d like to listen to space music,space
8137,GetWeather,in morgan mill will it be sunny,morgan mill sunny
8138,SEARCH,what are the three main regions of peru,NONE
8139,GetWeather,is cape mount nature conservation unit has storm weather,cape mount nature conservation unit storm
8140,SEND_MESSAGE,Send a message to my client letting her know i am running late,[SL:RECIPIENT my client ] letting her know [SL:CONTENT_EXACT i am running late ] 
8141,SEARCH,who won the world cup in cricket 2017,NONE
8142,SEND_MESSAGE,Message Nick to ask when we will be arriving at the hotel.,[SL:RECIPIENT Nick ] to ask [SL:CONTENT_EXACT when we will be arriving at the hotel ] . 
8143,SEARCH,who talks for belle in beauty and the beast,NONE
8144,SEND_MESSAGE,message Mo hows it going,[SL:RECIPIENT Mo ] [SL:CONTENT_EXACT hows it going ] 
8145,GetWeather,what is the weather forecast for strong city,strong city
8146,SEND_MESSAGE,Send a message to My mother about picking me up for the show,[SL:RECIPIENT 
8147,SEARCH,who produced hope you do by chris brown,NONE
8148,PlayMusic,i want to hear that tune from 2010,tune 2010
8149,SEND_MESSAGE,Message the director that I will be on-time for rehearsal at the theater.,[SL:RECIPIENT the director ] that [SL:CONTENT_EXACT I will be on - time for rehearsal at the theater ] . 
8150,SEARCH,when did red dead redemption 1 come out,NONE
8151,PlayMusic,play a song from 2013,song 2013
8152,GetWeather,what is the weather in port vue,port vue
8153,SEARCH,how much does it cost to build a space suit,NONE
8154,PlayMusic,play some music from 1958 on deezer,1958 deezer
8155,GET_MESSAGE,Show my chat requests,
8156,GetWeather,will it be windy in mission bay ak today,windy mission bay ak today
8157,SEARCH,where is the protien made in the cell,NONE
8158,SEND_MESSAGE,Tell Uncle John.,[SL:RECIPIENT 
8159,PlayMusic,play the lamentation of cloris,the lamentation of cloris
8160,SEARCH,who plays jimmy's mom in 8 mile,NONE
8161,PlayMusic,play the last chris douglas on slacker,last chris douglas slacker
8162,SEARCH,who wrote the music phantom of the opera,NONE
8163,SEND_MESSAGE,"Message Ant and let him know that it is 5 miles between my house and his mom's house, we will be there shortly.","[SL:RECIPIENT Ant ] and let him know that [SL:CONTENT_EXACT it is 5 miles between my house and his mom 's house , we will be there shortly ] . "
8164,SEARCH,where does the highway of heroes start and end,NONE
8165,SEND_MESSAGE,Please inform Sandy the ETA is 1 hour longer than I first told her.,[SL:RECIPIENT Sandy ] [SL:CONTENT_EXACT the ETA is 1 hour longer than I first told her ] . 
8166,GetWeather,will there be a depression in the weather here on cyber monday,depression here cyber monday
8167,PlayMusic,play a record from 1950,record 1950
8168,SEND_MESSAGE,Ask Brenda whats the eta of the bus to the water park,[SL:RECIPIENT Brenda ] [SL:CONTENT_EXACT whats the eta of the bus to the water park ] 
8169,GET_MESSAGE,find me chats now,
8170,GET_MESSAGE,Did Daniel message me on Messenger?,[SL:SENDER Daniel ] message me on [SL:RESOURCE Messenger ] ? 
8171,GET_MESSAGE,Any messages from Ana from the last two hours?,[SL:SENDER Ana ] [SL:DATE_TIME from the last two hours ] ? 
8172,SEARCH,the man in the high castle episode 1 season 1,NONE
8173,SEARCH,what is loihi and where does it originate from,NONE
8174,SEARCH,what is the meaning of gorakh dhanda in urdu,NONE
8175,SEARCH,when was south african youth day first celebrated,NONE
8176,PlayMusic,play the album alas y raíces by dave pybus,album alas y raíces dave pybus
8177,GetWeather,is it going to be warmer in 2 years and a half in deweese,warmer in 2 years and a half deweese
8178,GET_MESSAGE,Please read all my chats.,[SL:AMOUNT all ] my chats . 
8179,GetWeather,i need the weather for 7/13/2036 in gwynedd valley,7/13/2036 gwynedd valley
8180,GetWeather,what is the forecast for the current position,current position
8181,GetWeather,show weather forcast here at 19,here 19
8182,SEARCH,when is the world consumer right day celebrated,NONE
8183,GetWeather,what will the weather be like 1 second from now in pugu hills forest reserve,1 second from now pugu hills forest reserve
8184,SEND_MESSAGE,Send David a message to pick up milk on the way home.,[SL:RECIPIENT David ] a message to [SL:CONTENT_EXACT pick up milk on the way home ] . 
8185,SEARCH,who is the tallest woman in the world and how tall is she,NONE
8186,SEARCH,where was the last 10 super bowls played,NONE
8187,GetWeather,will it be warm in gilmer keeling islands,warm gilmer keeling islands
8188,GET_MESSAGE,Has Cathrine responded yet?,[SL:SENDER Cathrine ] responded yet ? 
8189,SEND_MESSAGE,Send my Uncle Bob a message that I'll be at his house at 5 pm,[SL:RECIPIENT 
8190,SEND_MESSAGE,Message Pebbles and see if she has seen Bam Bam.,[SL:RECIPIENT Pebbles ] and see if [SL:CONTENT_EXACT she has seen Bam Bam ] . 
8191,SEND_MESSAGE,Send a message to Sarah to tell her the concert is at 8pm,[SL:RECIPIENT Sarah ] to tell her [SL:CONTENT_EXACT the concert is at 8 pm ] 
8192,SEND_MESSAGE,Message Carrie and ask her to pick up a bag of ice on her way here.,[SL:RECIPIENT Carrie ] and ask her to [SL:CONTENT_EXACT pick up a bag of ice on her way here ] . 
8193,SEND_MESSAGE,Tell Lisa to leave in 20 minutes to head to City Creek.,[SL:RECIPIENT Lisa ] to [SL:CONTENT_EXACT leave in 20 minutes to head to City Creek ] . 
8194,GetWeather,what is the weather forecast for moffett,moffett
8195,SEARCH,who ruled the ottoman empire in the 1500s,NONE
8196,SEARCH,the total length of coastline in the world,NONE
8197,SEARCH,who is the longest railway station in india,NONE
8198,PlayMusic,play some seventies dj colette,seventies dj colette
8199,GET_MESSAGE,Are there any messages from Anna?,[SL:SENDER Anna ] ? 
8200,GetWeather,will there be rain next year in new hampshire,rain next year new hampshire
8201,SEND_MESSAGE,Tell my wife that I have booked the spa date for us on Saturday at 10 am.,[SL:RECIPIENT 
8202,SEND_MESSAGE,message Macelyn and as her if the school concert is in Blue Springs,[SL:RECIPIENT Macelyn ] and as her [SL:CONTENT_EXACT if the school concert is in Blue Springs ] 
8203,SEARCH,who has scored the most points for wales v france,NONE
8204,GET_MESSAGE,Pull up video messages in the Science Experiments for Kids thread,[SL:TYPE_CONTENT video ] messages in the [SL:GROUP Science Experiments for Kids ] thread 
8205,SEND_MESSAGE,Send my brother a message,[SL:RECIPIENT 
8206,SEARCH,the last time la dodgers won the world series,NONE
8207,PlayMusic,play hanging in the balance by nik kershaw on zvooq,hanging in the balance nik kershaw zvooq
8208,GetWeather,give me the weather forecast in pleasant dale alaska starting in 19:52,pleasant dale alaska 19:52
8209,SEARCH,how many stores does lowes have in canada,NONE
8210,GetWeather,tell me if there s a snowstorm in the forecast twenty seconds from now in holtville,snowstorm twenty seconds from now holtville
8211,SEND_MESSAGE,Let Uncle Mike know I will meet him to fish at the pier.,[SL:RECIPIENT 
8212,SEND_MESSAGE,Text Stacie asking if her mom is okay,[SL:RECIPIENT Stacie ] asking if [SL:CONTENT_EXACT her mom is okay ] 
8213,GetWeather,what s the weather forecast for here,here
8214,SEARCH,how many strong verbs are there in german,NONE
8215,SEARCH,total strength of judges in supreme court of india,NONE
8216,GetWeather,is it going to be warm here,warm here
8217,SEND_MESSAGE,Send that message to Tony,[SL:RECIPIENT Tony ] 
8218,SEARCH,who had the most governmental power under the articles of confederation,NONE
8219,SEARCH,who plays the little girl in jurassic park,NONE
8220,SEARCH,when did congress passes legislation to fund the national cancer institute,NONE
8221,PlayMusic,play music from 2002,2002
8222,SEND_MESSAGE,Send a message to Aunt Pat asking if she wants to meet up.,[SL:RECIPIENT 
8223,SEARCH,how many counties does the state of georgia have,NONE
8224,PlayMusic,play a top twenty sort by akinyele,top twenty akinyele
8225,PlayMusic,i want to hear some theme music by edsel dope,theme edsel dope
8226,PlayMusic,can you play the greatest songs by mauro picotto,greatest mauro picotto
8227,GET_MESSAGE,Any updates in the daycare group chat?,[SL:GROUP daycare ] group chat ? 
8228,SEND_MESSAGE,Tell Rodger that Jamie will be to pick them up Friday night at 7,[SL:RECIPIENT Rodger ] that [SL:CONTENT_EXACT Jamie will be to pick them up Friday night at 7 ] 
8229,SEARCH,what was the purpose of a revival meeting during the second great awakening,NONE
8230,PlayMusic,play drum & bass music,drum & bass
8231,GetWeather,weather for frankfort,frankfort
8232,SEARCH,what is the ethnic background of the shib sibs,NONE
8233,GET_MESSAGE,Did my sister message me today?,[SL:SENDER 
8234,GetWeather,what will the weather be like in fourteen hours in eastville,fourteen hours eastville
8235,GetWeather,what is the forecasted weather for ninaview,ninaview
8236,SEND_MESSAGE,Ask Alex if he wants to go bowling next weekend.,[SL:RECIPIENT Alex ] [SL:CONTENT_EXACT if he wants to go bowling next weekend ] . 
8237,GetWeather,tell me the weather forecast for france,france
8238,PlayMusic,could you play the album b men gahō by nathaniel shilkret,album b men gahō nathaniel shilkret
8239,PlayMusic,play fey s album diamond head on zvooq,fey album diamond head zvooq
8240,SEARCH,who has won the toss between india and bangladesh,NONE
8241,GetWeather,will it hail in 1 minute in toms river,hail in 1 minute toms river
8242,PlayMusic,play a twenties tune by jodie aysha,twenties tune jodie aysha
8243,SEND_MESSAGE,Send reminder message to Bill to return the movie to The Red Box,[SL:RECIPIENT Bill ] to [SL:CONTENT_EXACT return the movie to The Red Box ] 
8244,GetWeather,will it be warm within walking distance of saint pierre and miquelon,warm within walking distance saint pierre and miquelon
8245,PlayMusic,play the best bruce ruffin music on youtube,best bruce ruffin youtube
8246,SEARCH,who plays rachel on jessie punch dumped love,NONE
8247,SEARCH,what does the cat mean in ancient egypt,NONE
8248,SEND_MESSAGE,Message my husband and ask where I should park,[SL:RECIPIENT 
8249,SEARCH,what is the approximate volume of blood in your body,NONE
8250,PlayMusic,play in your eyes by gareth gates on netflix,in your eyes gareth gates netflix
8251,SEND_MESSAGE,Tell Jeff that I should arrive at camp about 545 tomorrow evening,[SL:RECIPIENT Jeff ] that [SL:CONTENT_EXACT I should arrive at camp about 545 tomorrow evening ] 
8252,GET_MESSAGE,bring up my chat requests please,
8253,GetWeather,will it be overcast in seventeen minutes in the united arab emirates,overcast in seventeen minutes united arab emirates
8254,SEARCH,where did the name yo yo come from,NONE
8255,GetWeather,what s the weather forecast for walsenburg vermont for july 13th,walsenburg vermont july 13th
8256,SEND_MESSAGE,Please send a text to Tammy and ask her if she will be running late.,[SL:RECIPIENT Tammy ] and ask her if [SL:CONTENT_EXACT she will be running late ] . 
8257,PlayMusic,play the monkeys have no tails in zamboanga on google music,the monkeys have no tails in zamboanga google music
8258,SEARCH,where does the last name waters come from,NONE
8259,GetWeather,tell me how bellwood weather is,bellwood
8260,SEARCH,where does the red badge of courage take place,NONE
8261,SEARCH,who starred in the first christmas carol movie,NONE
8262,SEARCH,the road that connects the tombs is called,NONE
8263,PlayMusic,play gloria on last fm,gloria last fm
8264,SEARCH,who stole the mona lisa from the louvre in 1911,NONE
8265,PlayMusic,can you play something off johan larsson s travelers and thieves,johan larsson travelers and thieves
8266,SEARCH,who wrote the first declaration of human rights,NONE
8267,SEARCH,what does a bull shark tooth look like,NONE
8268,GET_MESSAGE,are there chat requests now?,
8269,PlayMusic,can you play me a track from the nineties,track nineties
8270,SEND_MESSAGE,Message Eric and let him know that I will not be able to attend E's Birthday Extravaganza on the 7th of July at Cruze in Pittsburgh.,[SL:RECIPIENT Eric ] and let him know that [SL:CONTENT_EXACT I will not be able to attend E 's Birthday Extravaganza on the 7th of July at Cruze in Pittsburgh ] . 
8271,SEND_MESSAGE,Send a message to Jim and tell him the BBQ is tonight,[SL:RECIPIENT Jim ] and tell him [SL:CONTENT_EXACT the BBQ is tonight ] 
8272,GET_MESSAGE,Would you get me the new messages?,[SL:TAG_MESSAGE new ] messages ? 
8273,SEARCH,who played the health inspector on murphy brown,NONE
8274,SEARCH,who is the ceo of crate and barrel,NONE
8275,SEARCH,where are the organ mountains in new mexico,NONE
8276,GetWeather,will it be colder in ohio,colder ohio
8277,SEARCH,what is the meaning of high school in usa,NONE
8278,SEARCH,the surface of the earth between the tropic of cancer and arctic circle is called,NONE
8279,GetWeather,what is the forecast for colder conditions within the same area of this current place,colder within the same area current place
8280,SEARCH,the german princes who chose the holy roman empire were called,NONE
8281,SEND_MESSAGE,send a text to Jeff to see if he's coming in today,[SL:RECIPIENT Jeff ] to see if [SL:CONTENT_EXACT he 's coming in today ] 
8282,SEARCH,when was the last time nebraska voted democrat,NONE
8283,GET_MESSAGE,read me the messages from june 1 from paul,[SL:DATE_TIME from june 1 ] from [SL:SENDER paul ] 
8284,GetWeather,what is the weather forecast for manassa,manassa
8285,SEND_MESSAGE,Tell Jerry I will be at the beach in 10 minutes,[SL:RECIPIENT Jerry ] [SL:CONTENT_EXACT I will be at the beach in 10 minutes ] 
8286,PlayMusic,play vic ruggiero music from 2007,vic ruggiero 2007
8287,GET_MESSAGE,view my chat requests now,
8288,SEND_MESSAGE,message Robby to see if he wants to meet at the 3 pm show,[SL:RECIPIENT Robby ] to see if [SL:CONTENT_EXACT he wants to meet at the 3 pm show ] 
8289,GetWeather,what is the current temperature here,current here
8290,SEARCH,who won the mens figure skating in 2018 olympics,NONE
